Unnamed: 0,weather_condition,lighting_condition,trafficway_type,roadway_surface_cond,road_defect,crash_hour,crash_day_of_week,crash_month,crash_hour_sin,crash_hour_cos,crash_day_sin,crash_day_cos,crash_month_sin,crash_month_cos,crash_type,intersection_related_i
38579,2.0,3.0,1.0,2.0,1.0,21,3,11,0.2928932188134523,1.7071067811865475,1.4338837391175583,0.09903113209758097,0.49999999999999956,1.8660254037844384,1,1
61684,2.0,1.0,3.0,2.0,1.0,12,7,4,1.0000000000000002,0.0,0.9999999999999998,2.0,1.8660254037844388,0.5000000000000002,1,1
177779,1.0,3.0,3.0,1.0,1.0,21,7,5,0.2928932188134523,1.7071067811865475,0.9999999999999998,2.0,1.5,0.1339745962155613,2,1
63372,1.0,3.0,3.0,1.0,1.0,22,5,6,0.49999999999999956,1.8660254037844384,0.02507208781817638,0.7774790660436854,1.0000000000000002,0.0,1,1
25996,1.0,1.0,1.0,1.0,1.0,8,5,2,1.8660254037844388,0.5000000000000002,0.02507208781817638,0.7774790660436854,1.8660254037844386,1.5,1,1
181956,1.0,3.0,1.0,1.0,1.0,16,1,11,0.13397459621556151,0.49999999999999956,1.78183148246803,1.6234898018587336,0.49999999999999956,1.8660254037844384,2,1
24331,1.0,3.0,2.0,1.0,1.0,21,6,8,0.2928932188134523,1.7071067811865475,0.21816851753197009,1.6234898018587334,0.13397459621556151,0.49999999999999956,1,1
35400,1.0,1.0,1.0,1.0,1.0,8,6,4,1.8660254037844388,0.5000000000000002,0.21816851753197009,1.6234898018587334,1.8660254037844388,0.5000000000000002,1,1
24944,1.0,1.0,1.0,1.0,1.0,13,1,9,0.7411809548974793,0.03407417371093169,1.78183148246803,1.6234898018587336,0.0,0.9999999999999998,1,1
78497,1.0,2.0,3.0,1.0,1.0,16,6,10,0.13397459621556151,0.49999999999999956,0.21816851753197009,1.6234898018587334,0.1339745962155614,1.5,2,1
65299,1.0,1.0,1.0,1.0,1.0,18,1,3,0.0,0.9999999999999998,1.78183148246803,1.6234898018587336,2.0,1.0,2,1
9472,1.0,1.0,1.0,1.0,1.0,11,5,4,1.258819045102521,0.0340741737109318,0.02507208781817638,0.7774790660436854,1.8660254037844388,0.5000000000000002,2,1
112562,1.0,3.0,3.0,1.0,1.0,23,4,7,0.7411809548974784,1.9659258262890682,0.5661162608824419,0.09903113209758085,0.5000000000000002,0.13397459621556118,2,1
37118,2.0,1.0,1.0,2.0,1.0,15,1,9,0.29289321881345287,0.2928932188134521,1.78183148246803,1.6234898018587336,0.0,0.9999999999999998,2,1
37104,2.0,2.0,1.0,2.0,1.0,14,3,10,0.5000000000000002,0.13397459621556118,1.4338837391175583,0.09903113209758097,0.1339745962155614,1.5,2,1
91328,2.0,2.0,3.0,2.0,1.0,18,6,9,0.0,0.9999999999999998,0.21816851753197009,1.6234898018587334,0.0,0.9999999999999998,1,1
157196,1.0,1.0,3.0,1.0,1.0,19,5,8,0.03407417371093158,1.2588190451025203,0.02507208781817638,0.7774790660436854,0.13397459621556151,0.49999999999999956,2,1
49869,1.0,1.0,3.0,1.0,1.0,11,3,2,1.258819045102521,0.0340741737109318,1.4338837391175583,0.09903113209758097,1.8660254037844386,1.5,2,1
114117,1.0,1.0,1.0,1.0,1.0,16,2,11,0.13397459621556151,0.49999999999999956,1.9749279121818235,0.7774790660436857,0.49999999999999956,1.8660254037844384,2,1
96867,3.0,3.0,1.0,3.0,1.0,18,1,11,0.0,0.9999999999999998,1.78183148246803,1.6234898018587336,0.49999999999999956,1.8660254037844384,1,1
154370,1.0,1.0,1.0,1.0,1.0,7,4,5,1.9659258262890682,0.7411809548974794,0.5661162608824419,0.09903113209758085,1.5,0.1339745962155613,1,1
62119,1.0,1.0,1.0,1.0,1.0,14,5,10,0.5000000000000002,0.13397459621556118,0.02507208781817638,0.7774790660436854,0.1339745962155614,1.5,2,1
174945,2.0,1.0,1.0,2.0,1.0,7,6,10,1.9659258262890682,0.7411809548974794,0.21816851753197009,1.6234898018587334,0.1339745962155614,1.5,1,1
83896,1.0,1.0,1.0,1.0,1.0,15,4,6,0.29289321881345287,0.2928932188134521,0.5661162608824419,0.09903113209758085,1.0000000000000002,0.0,1,1
142778,1.0,1.0,3.0,1.0,1.0,9,6,2,1.7071067811865475,0.29289321881345254,0.21816851753197009,1.6234898018587334,1.8660254037844386,1.5,2,1
176880,2.0,1.0,1.0,2.0,1.0,8,5,5,1.8660254037844388,0.5000000000000002,0.02507208781817638,0.7774790660436854,1.5,0.1339745962155613,2,1
130535,1.0,1.0,1.0,1.0,1.0,14,1,2,0.5000000000000002,0.13397459621556118,1.78183148246803,1.6234898018587336,1.8660254037844386,1.5,1,1
200631,1.0,1.0,3.0,1.0,1.0,18,6,10,0.0,0.9999999999999998,0.21816851753197009,1.6234898018587334,0.1339745962155614,1.5,1,1
51395,1.0,1.0,2.0,1.0,1.0,7,5,6,1.9659258262890682,0.7411809548974794,0.02507208781817638,0.7774790660436854,1.0000000000000002,0.0,1,1
31775,2.0,1.0,1.0,2.0,1.0,10,5,11,1.5,0.1339745962155613,0.02507208781817638,0.7774790660436854,0.49999999999999956,1.8660254037844384,2,1
132520,1.0,1.0,1.0,1.0,1.0,8,6,5,1.8660254037844388,0.5000000000000002,0.21816851753197009,1.6234898018587334,1.5,0.1339745962155613,1,1
11033,2.0,4.0,3.0,1.0,1.0,16,6,11,0.13397459621556151,0.49999999999999956,0.21816851753197009,1.6234898018587334,0.49999999999999956,1.8660254037844384,1,1
196041,1.0,1.0,1.0,1.0,1.0,9,3,5,1.7071067811865475,0.29289321881345254,1.4338837391175583,0.09903113209758097,1.5,0.1339745962155613,1,1
141391,1.0,1.0,3.0,1.0,1.0,6,2,7,2.0,1.0,1.9749279121818235,0.7774790660436857,0.5000000000000002,0.13397459621556118,1,1
28605,1.0,1.0,3.0,1.0,1.0,7,7,7,1.9659258262890682,0.7411809548974794,0.9999999999999998,2.0,0.5000000000000002,0.13397459621556118,2,1
139814,1.0,1.0,1.0,2.0,1.0,11,7,1,1.258819045102521,0.0340741737109318,0.9999999999999998,2.0,1.5,1.8660254037844388,2,1
54406,4.0,1.0,1.0,3.0,1.0,11,6,1,1.258819045102521,0.0340741737109318,0.21816851753197009,1.6234898018587334,1.5,1.8660254037844388,1,1
86378,1.0,4.0,1.0,1.0,1.0,23,1,9,0.7411809548974784,1.9659258262890682,1.78183148246803,1.6234898018587336,0.0,0.9999999999999998,2,1
157669,1.0,1.0,2.0,1.0,1.0,8,5,6,1.8660254037844388,0.5000000000000002,0.02507208781817638,0.7774790660436854,1.0000000000000002,0.0,1,1
112214,1.0,1.0,1.0,1.0,1.0,14,4,1,0.5000000000000002,0.13397459621556118,0.5661162608824419,0.09903113209758085,1.5,1.8660254037844388,1,1
162168,1.0,1.0,2.0,1.0,1.0,9,4,11,1.7071067811865475,0.29289321881345254,0.5661162608824419,0.09903113209758085,0.49999999999999956,1.8660254037844384,2,1
155943,1.0,1.0,2.0,1.0,1.0,16,4,7,0.13397459621556151,0.49999999999999956,0.5661162608824419,0.09903113209758085,0.5000000000000002,0.13397459621556118,1,1
164756,1.0,1.0,1.0,1.0,1.0,15,5,5,0.29289321881345287,0.2928932188134521,0.02507208781817638,0.7774790660436854,1.5,0.1339745962155613,2,1
173327,1.0,2.0,1.0,2.0,1.0,6,6,4,2.0,1.0,0.21816851753197009,1.6234898018587334,1.8660254037844388,0.5000000000000002,1,1
132559,1.0,1.0,2.0,1.0,1.0,15,6,4,0.29289321881345287,0.2928932188134521,0.21816851753197009,1.6234898018587334,1.8660254037844388,0.5000000000000002,1,1
107894,1.0,2.0,2.0,2.0,1.0,19,4,5,0.03407417371093158,1.2588190451025203,0.5661162608824419,0.09903113209758085,1.5,0.1339745962155613,2,1
111167,1.0,3.0,1.0,1.0,2.0,20,4,10,0.1339745962155614,1.5,0.5661162608824419,0.09903113209758085,0.1339745962155614,1.5,1,1
61733,1.0,1.0,2.0,1.0,1.0,14,1,11,0.5000000000000002,0.13397459621556118,1.78183148246803,1.6234898018587336,0.49999999999999956,1.8660254037844384,2,1
189040,1.0,1.0,1.0,1.0,1.0,16,3,9,0.13397459621556151,0.49999999999999956,1.4338837391175583,0.09903113209758097,0.0,0.9999999999999998,1,1
197093,1.0,3.0,1.0,1.0,1.0,23,3,2,0.7411809548974784,1.9659258262890682,1.4338837391175583,0.09903113209758097,1.8660254037844386,1.5,2,1
39963,1.0,1.0,1.0,1.0,1.0,16,3,9,0.13397459621556151,0.49999999999999956,1.4338837391175583,0.09903113209758097,0.0,0.9999999999999998,1,1
131469,3.0,1.0,3.0,2.0,1.0,14,7,1,0.5000000000000002,0.13397459621556118,0.9999999999999998,2.0,1.5,1.8660254037844388,2,1
150695,1.0,1.0,1.0,1.0,1.0,9,4,7,1.7071067811865475,0.29289321881345254,0.5661162608824419,0.09903113209758085,0.5000000000000002,0.13397459621556118,1,1
4912,1.0,3.0,3.0,1.0,1.0,20,1,1,0.1339745962155614,1.5,1.78183148246803,1.6234898018587336,1.5,1.8660254037844388,2,1
120852,1.0,1.0,2.0,1.0,1.0,16,5,7,0.13397459621556151,0.49999999999999956,0.02507208781817638,0.7774790660436854,0.5000000000000002,0.13397459621556118,1,1
18758,1.0,1.0,1.0,1.0,1.0,16,6,2,0.13397459621556151,0.49999999999999956,0.21816851753197009,1.6234898018587334,1.8660254037844386,1.5,1,1
78587,1.0,1.0,1.0,1.0,1.0,11,3,3,1.258819045102521,0.0340741737109318,1.4338837391175583,0.09903113209758097,2.0,1.0,2,1
34899,2.0,1.0,2.0,2.0,1.0,10,3,4,1.5,0.1339745962155613,1.4338837391175583,0.09903113209758097,1.8660254037844388,0.5000000000000002,1,0
186526,1.0,1.0,2.0,1.0,1.0,11,2,8,1.258819045102521,0.0340741737109318,1.9749279121818235,0.7774790660436857,0.13397459621556151,0.49999999999999956,1,1
126017,1.0,1.0,2.0,1.0,1.0,19,3,7,0.03407417371093158,1.2588190451025203,1.4338837391175583,0.09903113209758097,0.5000000000000002,0.13397459621556118,1,1
43492,1.0,1.0,1.0,1.0,1.0,13,6,10,0.7411809548974793,0.03407417371093169,0.21816851753197009,1.6234898018587334,0.1339745962155614,1.5,1,1
150393,1.0,1.0,3.0,1.0,1.0,11,2,9,1.258819045102521,0.0340741737109318,1.9749279121818235,0.7774790660436857,0.0,0.9999999999999998,1,1
151394,1.0,1.0,3.0,1.0,1.0,8,2,4,1.8660254037844388,0.5000000000000002,1.9749279121818235,0.7774790660436857,1.8660254037844388,0.5000000000000002,1,1
179809,2.0,1.0,1.0,2.0,1.0,10,5,11,1.5,0.1339745962155613,0.02507208781817638,0.7774790660436854,0.49999999999999956,1.8660254037844384,1,1
54927,1.0,3.0,1.0,1.0,1.0,23,1,2,0.7411809548974784,1.9659258262890682,1.78183148246803,1.6234898018587336,1.8660254037844386,1.5,2,1
70012,2.0,3.0,2.0,2.0,1.0,4,2,1,1.8660254037844386,1.5,1.9749279121818235,0.7774790660436857,1.5,1.8660254037844388,1,1
182047,1.0,3.0,3.0,1.0,1.0,21,4,5,0.2928932188134523,1.7071067811865475,0.5661162608824419,0.09903113209758085,1.5,0.1339745962155613,1,1
89303,1.0,2.0,1.0,1.0,1.0,16,1,11,0.13397459621556151,0.49999999999999956,1.78183148246803,1.6234898018587336,0.49999999999999956,1.8660254037844384,1,1
171186,1.0,3.0,3.0,1.0,1.0,23,2,7,0.7411809548974784,1.9659258262890682,1.9749279121818235,0.7774790660436857,0.5000000000000002,0.13397459621556118,2,1
118429,2.0,1.0,1.0,1.0,1.0,7,4,9,1.9659258262890682,0.7411809548974794,0.5661162608824419,0.09903113209758085,0.0,0.9999999999999998,1,1
88805,1.0,3.0,3.0,1.0,1.0,4,1,8,1.8660254037844386,1.5,1.78183148246803,1.6234898018587336,0.13397459621556151,0.49999999999999956,2,1
183946,1.0,1.0,2.0,1.0,1.0,15,5,6,0.29289321881345287,0.2928932188134521,0.02507208781817638,0.7774790660436854,1.0000000000000002,0.0,1,1
102120,1.0,1.0,2.0,2.0,1.0,13,1,1,0.7411809548974793,0.03407417371093169,1.78183148246803,1.6234898018587336,1.5,1.8660254037844388,2,1
92817,1.0,1.0,3.0,1.0,1.0,20,6,9,0.1339745962155614,1.5,0.21816851753197009,1.6234898018587334,0.0,0.9999999999999998,1,1
83966,1.0,1.0,3.0,1.0,1.0,14,4,10,0.5000000000000002,0.13397459621556118,0.5661162608824419,0.09903113209758085,0.1339745962155614,1.5,1,1
7366,1.0,1.0,2.0,1.0,1.0,16,7,7,0.13397459621556151,0.49999999999999956,0.9999999999999998,2.0,0.5000000000000002,0.13397459621556118,1,1
37935,2.0,3.0,1.0,2.0,1.0,20,5,2,0.1339745962155614,1.5,0.02507208781817638,0.7774790660436854,1.8660254037844386,1.5,1,1
179124,1.0,1.0,1.0,1.0,1.0,9,4,7,1.7071067811865475,0.29289321881345254,0.5661162608824419,0.09903113209758085,0.5000000000000002,0.13397459621556118,1,1
71426,1.0,1.0,3.0,1.0,1.0,15,2,8,0.29289321881345287,0.2928932188134521,1.9749279121818235,0.7774790660436857,0.13397459621556151,0.49999999999999956,1,1
16694,1.0,1.0,1.0,1.0,1.0,8,4,9,1.8660254037844388,0.5000000000000002,0.5661162608824419,0.09903113209758085,0.0,0.9999999999999998,1,1
43997,1.0,1.0,3.0,1.0,1.0,11,7,7,1.258819045102521,0.0340741737109318,0.9999999999999998,2.0,0.5000000000000002,0.13397459621556118,2,0
96589,1.0,3.0,1.0,2.0,1.0,23,6,8,0.7411809548974784,1.9659258262890682,0.21816851753197009,1.6234898018587334,0.13397459621556151,0.49999999999999956,1,1
17813,1.0,1.0,3.0,1.0,1.0,13,5,8,0.7411809548974793,0.03407417371093169,0.02507208781817638,0.7774790660436854,0.13397459621556151,0.49999999999999956,2,1
107880,1.0,1.0,3.0,1.0,1.0,11,6,1,1.258819045102521,0.0340741737109318,0.21816851753197009,1.6234898018587334,1.5,1.8660254037844388,1,1
140499,1.0,1.0,1.0,1.0,1.0,12,5,5,1.0000000000000002,0.0,0.02507208781817638,0.7774790660436854,1.5,0.1339745962155613,1,1
192855,1.0,3.0,2.0,1.0,1.0,22,6,12,0.49999999999999956,1.8660254037844384,0.21816851753197009,1.6234898018587334,0.9999999999999998,2.0,1,1
59981,1.0,1.0,1.0,1.0,1.0,14,3,3,0.5000000000000002,0.13397459621556118,1.4338837391175583,0.09903113209758097,2.0,1.0,1,1
137512,1.0,1.0,2.0,1.0,1.0,9,4,7,1.7071067811865475,0.29289321881345254,0.5661162608824419,0.09903113209758085,0.5000000000000002,0.13397459621556118,1,1
37505,1.0,1.0,1.0,3.0,1.0,8,4,1,1.8660254037844388,0.5000000000000002,0.5661162608824419,0.09903113209758085,1.5,1.8660254037844388,1,1
141619,1.0,1.0,3.0,1.0,1.0,15,3,9,0.29289321881345287,0.2928932188134521,1.4338837391175583,0.09903113209758097,0.0,0.9999999999999998,1,1
50998,1.0,1.0,3.0,1.0,1.0,8,4,9,1.8660254037844388,0.5000000000000002,0.5661162608824419,0.09903113209758085,0.0,0.9999999999999998,1,1
