Airline,Cancelled,CRSDepTime,CRSElapsedTime,Distance,Quarter,Month,DayofMonth,DayOfWeek,OriginAirportID,OriginStateName,OriginWac,DestAirportID,DestStateName,DestWac,CRSArrTime,DistanceGroup
18,False,1545,75.0,319.0,1,3,24,4,13158,42,74,11259,42,74,1700,2
2,False,926,161.0,1129.0,2,5,30,1,12265,30,22,14082,7,33,1207,5
19,False,700,155.0,801.0,2,4,21,4,13930,11,41,11298,42,74,935,4
5,False,2017,182.0,1049.0,2,5,26,4,11278,47,38,15370,34,73,2219,5
18,False,1825,145.0,1083.0,1,3,18,5,11292,5,82,10599,0,51,2150,5
9,False,2013,131.0,695.0,3,7,10,7,10980,41,54,11298,42,74,2124,3
18,False,2125,150.0,990.0,1,2,9,3,13232,11,41,13204,7,33,55,4
4,False,1304,60.0,75.0,1,3,16,3,11057,31,36,11996,39,37,1404,1
3,False,1758,182.0,1096.0,1,1,12,3,13303,7,33,12953,30,22,2100,5
9,False,1300,78.0,299.0,2,4,19,2,11423,13,61,13930,11,41,1418,2
18,False,1745,75.0,283.0,2,6,28,2,10821,18,35,10529,6,11,1900,2
7,False,1955,184.0,1127.0,1,2,22,2,11697,7,33,11433,20,43,2259,5
20,False,1640,349.0,2504.0,1,1,15,6,12892,4,91,12758,9,2,2029,11
3,False,530,151.0,1103.0,1,2,12,6,10423,42,74,13303,7,33,901,5
12,False,1155,50.0,201.0,1,1,6,4,12982,9,2,13830,9,2,1245,1
18,False,1220,60.0,141.0,3,7,23,6,12094,5,82,11292,5,82,1320,1
7,False,1720,130.0,689.0,2,5,8,7,14869,45,87,14747,48,93,1830,3
8,False,1325,69.0,143.0,2,6,17,5,10208,8,34,10397,8,34,1434,1
6,False,1415,102.0,420.0,2,6,19,7,15412,41,54,12264,47,38,1557,2
18,False,725,90.0,325.0,1,1,25,2,10800,4,91,13796,4,91,855,2
18,False,1945,130.0,584.0,1,3,31,4,11057,31,36,13232,11,41,2055,3
12,False,1010,47.0,163.0,1,2,1,2,12173,9,2,12758,9,2,1057,1
10,False,1108,167.0,1011.0,2,4,8,5,10792,30,22,13204,7,33,1355,5
16,False,1326,151.0,818.0,2,5,20,5,12339,12,42,10721,19,13,1557,4
1,False,1235,230.0,1660.0,1,3,6,7,14747,48,93,11298,42,74,1825,7
15,False,1119,85.0,347.0,2,4,16,6,11540,42,74,14107,2,81,1144,2
11,False,929,87.0,199.0,3,7,6,3,11618,28,21,11278,47,38,1056,1
17,False,1330,51.0,119.0,1,3,21,1,13487,21,63,13076,50,45,1421,1
18,False,1140,80.0,258.0,1,3,6,7,14679,4,91,12889,26,85,1300,2
7,False,1700,104.0,534.0,1,3,22,2,13204,7,33,14492,31,36,1844,3
18,False,1040,95.0,481.0,1,2,20,7,10397,8,34,14524,47,38,1215,2
16,True,1059,116.0,479.0,1,1,3,1,12953,30,22,11066,33,44,1255,2
17,False,1530,73.0,272.0,3,7,8,5,14794,45,87,14869,45,87,1643,2
18,False,1830,85.0,395.0,2,5,28,6,13232,11,41,10693,41,54,1955,2
17,False,1558,119.0,577.0,2,5,19,4,10157,4,91,12892,4,91,1757,3
18,False,1450,160.0,1111.0,2,5,9,1,15304,7,33,10529,6,11,1730,5
18,False,1605,95.0,453.0,2,5,22,7,10397,8,34,12992,3,71,1640,2
7,False,1625,94.0,405.0,2,6,3,5,11278,47,38,11433,20,43,1759,2
3,False,1513,186.0,969.0,1,3,7,1,11278,47,38,13495,16,72,1719,4
7,False,1459,134.0,813.0,2,5,6,5,10423,42,74,10397,8,34,1813,4
3,False,940,85.0,280.0,2,4,5,2,14100,36,23,10721,19,13,1105,2
15,True,630,192.0,1042.0,1,2,5,6,14492,31,36,12266,42,74,842,5
17,False,2251,75.0,351.0,1,2,11,5,14107,2,81,11413,5,82,6,2
12,False,1635,48.0,163.0,2,5,24,2,12758,9,2,12173,9,2,1723,1
7,False,1052,76.0,259.0,1,3,15,2,10994,39,37,10397,8,34,1208,2
20,True,1735,178.0,1085.0,1,1,29,6,13303,7,33,11618,28,21,2033,5
13,False,1815,105.0,543.0,1,1,6,4,14057,35,92,13796,4,91,2000,3
18,False,1850,90.0,461.0,1,1,30,7,11259,42,74,13198,23,64,2020,2
9,False,1020,222.0,1360.0,2,4,28,4,11298,42,74,14698,4,91,1202,6
14,False,2050,164.0,1050.0,2,4,6,3,13204,7,33,10529,6,11,2334,5
20,False,1720,264.0,1504.0,1,2,8,2,11618,28,21,10423,42,74,2044,7
14,False,1030,238.0,1598.0,3,7,11,1,12478,30,22,14843,37,3,1428,7
3,False,2025,257.0,1739.0,2,6,8,3,13930,11,41,14057,35,92,2242,7
20,False,1122,140.0,853.0,1,3,23,3,14679,4,91,11292,5,82,1442,4
7,False,1739,91.0,484.0,1,3,21,1,15016,23,64,10397,8,34,2010,2
18,False,710,115.0,587.0,1,1,8,6,14492,31,36,15304,7,33,905,3
7,False,1525,336.0,2218.0,1,3,28,1,13204,7,33,12892,4,91,1801,9
18,False,2150,200.0,1199.0,2,5,8,7,10397,8,34,11292,5,82,2310,5
20,False,730,281.0,1754.0,1,3,31,4,10721,19,13,11292,5,82,1011,8
3,False,1622,103.0,544.0,1,3,18,5,11057,31,36,12953,30,22,1805,3
20,False,1405,91.0,200.0,2,5,26,4,10721,19,13,11618,28,21,1536,1
7,False,1011,63.0,164.0,1,3,28,1,10431,31,36,10397,8,34,1114,1
18,False,945,95.0,404.0,2,6,3,5,13204,7,33,10397,8,34,1120,2
18,False,900,65.0,283.0,3,7,1,5,11066,33,44,13232,11,41,905,2
7,False,1340,228.0,1590.0,2,5,13,5,14869,45,87,10397,8,34,1928,7
18,False,1635,205.0,1246.0,2,4,25,1,11259,42,74,12892,4,91,1800,5
2,False,953,162.0,1005.0,3,7,3,7,11697,7,33,12339,12,42,1235,5
5,False,1350,94.0,335.0,2,4,7,4,11193,15,52,11057,31,36,1524,2
15,False,1905,106.0,581.0,3,7,18,1,14107,2,81,13158,42,74,2251,3
17,False,2251,62.0,172.0,1,3,28,1,14747,48,93,14252,48,93,2353,1
18,False,2050,150.0,997.0,1,1,16,7,13232,11,41,15304,7,33,20,4
7,False,2005,126.0,695.0,3,7,14,4,13487,21,63,10693,41,54,2211,3
2,False,750,143.0,1066.0,1,3,15,2,10466,2,81,14783,23,64,1213,5
19,False,1310,156.0,913.0,1,1,30,7,10158,28,21,15304,7,33,1546,4
18,False,1905,145.0,1001.0,1,1,20,4,12191,42,74,11066,33,44,2230,5
1,False,1212,56.0,213.0,1,1,19,3,15991,1,1,10926,1,1,1308,1
18,False,1815,65.0,226.0,2,6,21,2,12889,26,85,14908,4,91,1920,1
20,False,1806,267.0,1635.0,1,3,19,6,12266,42,74,14771,4,91,2033,7
18,False,1505,130.0,819.0,2,6,4,6,15624,7,33,10821,18,35,1815,4
19,False,1200,232.0,1576.0,2,5,5,4,14100,36,23,14843,37,3,1552,7
10,False,1040,135.0,757.0,2,5,8,7,13204,7,33,11193,15,52,1255,4
10,False,2115,155.0,967.0,2,6,8,3,14986,7,33,11042,33,44,2350,4
18,False,555,120.0,602.0,1,3,14,1,11109,5,82,11259,42,74,855,3
1,False,1910,180.0,1111.0,1,3,22,2,10140,29,86,14057,35,92,2110,5
18,False,1340,145.0,930.0,3,7,8,5,11066,33,44,14635,7,33,1605,4
20,False,723,225.0,1379.0,2,4,2,6,12266,42,74,12892,4,91,908,6
18,False,840,310.0,2409.0,2,6,30,4,12173,9,2,13796,4,91,1650,10
8,False,1156,112.0,427.0,3,7,1,5,12478,30,22,14492,31,36,1348,2
15,False,1200,139.0,781.0,1,1,27,4,12266,42,74,13871,25,65,1419,4
4,False,2000,120.0,723.0,1,2,7,1,13930,11,41,10257,30,22,2300,3
3,False,1655,184.0,1171.0,2,5,29,7,11298,42,74,14679,4,91,1759,5
17,False,1030,92.0,479.0,2,5,29,7,14893,4,91,14057,35,92,1202,2
3,False,1122,146.0,1017.0,1,3,26,6,11298,42,74,14635,7,33,1448,5
14,False,1417,214.0,1237.0,1,1,27,4,10721,19,13,11697,7,33,1751,5
20,False,905,270.0,1739.0,1,2,11,5,13930,11,41,14057,35,92,1135,7
19,False,705,162.0,927.0,1,1,16,7,11042,33,44,15304,7,33,947,4
18,False,1255,155.0,888.0,2,5,26,4,12953,30,22,15016,23,64,1430,4
3,False,1036,171.0,1121.0,2,4,20,3,11298,42,74,13303,7,33,1427,5
3,False,1656,115.0,624.0,3,7,9,6,11423,13,61,11298,42,74,1851,3
3,False,1507,137.0,814.0,2,5,3,2,15304,7,33,11278,47,38,1724,4
14,False,510,138.0,793.0,2,4,20,3,10693,41,54,11697,7,33,828,4
17,False,754,120.0,491.0,2,5,31,2,13244,41,54,13930,11,41,954,2
20,False,600,168.0,1023.0,1,1,24,1,14027,7,33,11618,28,21,848,5
1,False,1735,250.0,1616.0,2,4,17,7,11298,42,74,14057,35,92,1945,7
2,False,800,152.0,882.0,1,2,22,2,10135,36,23,14761,7,33,1032,4
7,False,2050,67.0,214.0,3,7,5,2,10397,8,34,14685,8,34,2157,1
3,False,840,353.0,2402.0,2,6,24,5,14100,36,23,12892,4,91,1133,10
20,False,740,64.0,191.0,2,6,17,5,14683,42,74,12266,42,74,844,1
8,False,730,87.0,292.0,2,6,21,2,12953,30,22,10792,30,22,857,2
18,False,1110,60.0,159.0,1,3,10,4,13931,47,38,10821,18,35,1210,1
5,False,2015,115.0,488.0,1,1,7,5,11057,31,36,14193,7,33,2110,2
9,False,2100,133.0,724.0,2,4,5,2,13303,7,33,15412,41,54,2313,3
6,False,1001,83.0,308.0,2,5,26,4,12266,42,74,10747,42,74,1124,2
9,False,1005,94.0,500.0,1,2,8,2,11298,42,74,11973,22,53,1139,3
18,False,2030,125.0,696.0,3,7,9,6,14747,48,93,14831,4,91,2235,3
12,False,1045,36.0,102.0,1,1,3,1,12982,9,2,12173,9,2,1121,1
7,False,1252,95.0,334.0,1,3,8,2,13930,11,41,13487,21,63,1427,2
7,False,600,344.0,2586.0,3,7,27,3,14771,4,91,12478,30,22,1444,11
7,False,1128,125.0,782.0,2,5,2,1,12278,14,62,10397,8,34,1433,4
6,False,1430,110.0,488.0,1,2,6,7,11315,32,66,11292,5,82,1620,2
17,False,1144,140.0,848.0,2,5,4,3,11298,42,74,10431,31,36,1504,4
3,False,604,250.0,1846.0,2,4,17,7,14771,4,91,13930,11,41,1214,8
18,False,1130,70.0,249.0,2,6,10,5,13232,11,41,11193,15,52,1340,1
7,False,1044,104.0,534.0,2,4,21,4,13204,7,33,14492,31,36,1228,3
13,False,1423,47.0,99.0,1,3,28,1,14747,48,93,11470,48,93,1510,1
18,False,1040,100.0,447.0,1,2,24,4,10397,8,34,11066,33,44,1220,2
20,False,810,435.0,3801.0,2,5,30,1,12016,43,5,12173,9,2,1925,11
3,False,540,60.0,157.0,2,6,16,4,13577,39,37,11057,31,36,640,1
19,False,1105,205.0,1194.0,1,1,3,1,13303,7,33,10529,6,11,1430,5
17,False,945,111.0,531.0,2,6,7,2,14869,45,87,11648,24,84,1136,3
18,False,1415,65.0,196.0,1,1,31,1,11292,5,82,13502,5,82,1520,1
3,False,1016,66.0,237.0,1,1,4,2,11298,42,74,15370,34,73,1122,1
18,False,1925,55.0,187.0,1,2,7,1,12191,42,74,11140,42,74,2020,1
16,False,1903,117.0,488.0,3,7,22,5,11433,20,43,11618,28,21,2100,2
2,False,600,178.0,1319.0,2,4,17,7,12889,26,85,11003,13,61,1058,6
14,False,1650,196.0,1065.0,1,3,17,4,11618,28,21,11697,7,33,2006,5
14,False,2150,108.0,474.0,1,2,24,4,10721,19,13,14524,47,38,2338,2
20,False,859,150.0,991.0,2,4,4,1,14057,35,92,11292,5,82,1229,4
19,False,1418,206.0,1514.0,2,5,17,2,12889,26,85,13930,11,41,1944,7
10,False,2205,147.0,853.0,2,6,19,7,11292,5,82,14679,4,91,2332,4
5,False,600,80.0,310.0,2,4,17,7,11042,33,44,11278,47,38,720,2
19,False,1130,72.0,236.0,2,5,7,6,12892,4,91,12889,26,85,1242,1
8,False,610,107.0,427.0,1,3,8,2,14492,31,36,12478,30,22,757,2
18,False,2255,80.0,370.0,1,3,11,5,12892,4,91,14107,2,81,115,2
5,False,730,75.0,234.0,1,1,24,1,12197,30,22,11278,47,38,845,1
20,False,530,135.0,844.0,3,7,20,3,11638,4,91,11292,5,82,845,4
18,False,1155,75.0,349.0,2,6,10,5,10140,29,86,11292,5,82,1310,2
17,False,1850,113.0,541.0,2,6,24,5,11292,5,82,15370,34,73,2143,3
14,False,1820,164.0,1029.0,2,6,29,3,13487,21,63,12478,30,22,2204,5
7,False,830,90.0,306.0,1,3,3,4,11995,31,36,10397,8,34,1000,2
18,False,840,150.0,880.0,2,4,12,2,10821,18,35,14986,7,33,1110,4
3,False,749,168.0,1017.0,3,7,24,7,14635,7,33,11298,42,74,937,5
3,False,900,85.0,214.0,1,1,24,1,11278,47,38,12953,30,22,1025,1
20,False,1700,130.0,733.0,1,1,23,7,13930,11,41,12953,30,22,2010,3
17,False,720,165.0,1008.0,2,6,20,1,13487,21,63,11618,28,21,1105,5
11,False,2207,54.0,100.0,2,4,20,3,12264,47,38,14524,47,38,2301,1
18,False,1210,170.0,1189.0,2,4,27,3,13204,7,33,14843,37,3,1500,5
16,False,2030,163.0,818.0,2,4,4,1,10721,19,13,12339,12,42,2313,4
3,False,1103,251.0,1587.0,2,4,9,6,10397,8,34,14107,2,81,1214,7
18,False,600,105.0,583.0,2,5,24,2,11540,42,74,12889,26,85,645,3
1,False,1546,264.0,1770.0,2,6,30,4,10423,42,74,14747,48,93,1810,8
18,False,1600,115.0,588.0,3,7,30,6,13204,7,33,12448,22,53,1655,3
9,False,1436,145.0,987.0,2,5,17,2,11298,42,74,10994,39,37,1801,4
7,False,1150,160.0,733.0,1,3,16,3,12953,30,22,13930,11,41,1330,3
3,False,630,106.0,551.0,1,2,15,2,11540,42,74,11298,42,74,916,3
18,False,810,75.0,304.0,1,3,22,2,14107,2,81,14679,4,91,925,2
20,False,1817,128.0,717.0,1,3,7,1,13930,11,41,13931,47,38,2125,3
18,False,1210,220.0,1557.0,3,7,20,3,15016,23,64,14679,4,91,1350,7
7,False,1159,152.0,760.0,2,5,6,5,12478,30,22,10397,8,34,1431,4
18,False,2145,60.0,153.0,1,2,27,7,10397,8,34,11996,39,37,2245,1
3,False,1307,191.0,1237.0,1,2,15,2,11697,7,33,10721,19,13,1618,5
2,False,1303,110.0,600.0,1,3,25,5,12889,26,85,13264,35,92,1453,3
7,False,1333,292.0,2182.0,3,7,6,3,14747,48,93,10397,8,34,2125,9
20,False,1320,155.0,901.0,3,7,15,5,11697,7,33,12264,47,38,1555,4
9,False,830,81.0,312.0,1,3,30,3,11298,42,74,10279,42,74,951,2
4,False,1432,77.0,119.0,1,3,22,2,15323,41,54,11057,31,36,1549,1
3,False,1244,79.0,304.0,3,7,1,5,14679,4,91,14107,2,81,1403,2
5,False,2007,79.0,213.0,3,7,21,4,14685,8,34,11057,31,36,2126,1
5,False,907,77.0,221.0,2,5,2,1,11057,31,36,11617,31,36,1024,1
16,False,1534,95.0,292.0,2,5,5,4,14524,47,38,12953,30,22,1709,2
7,False,600,112.0,640.0,2,5,30,1,11986,20,43,10397,8,34,752,3
8,False,600,107.0,551.0,2,5,7,6,14814,16,72,10397,8,34,847,3
7,False,2049,265.0,1747.0,2,4,21,4,10397,8,34,12889,26,85,2214,7
18,False,1525,75.0,358.0,2,6,19,7,13851,34,73,10423,42,74,1640,2
17,False,1815,89.0,396.0,2,5,23,1,13061,42,74,11298,42,74,1944,2
7,False,1010,223.0,1451.0,1,3,5,6,13487,21,63,14027,7,33,1453,6
3,False,1030,109.0,592.0,3,7,18,1,11109,5,82,11298,42,74,1319,3
1,False,700,235.0,1489.0,2,5,21,6,13198,23,64,14747,48,93,855,6
17,False,1750,116.0,577.0,1,1,23,7,13930,11,41,11996,39,37,2046,3
0,False,1730,81.0,159.0,2,5,24,2,12264,47,38,10135,36,23,1851,1
17,False,1047,114.0,431.0,1,1,30,7,13290,14,62,11298,42,74,1241,2
17,False,705,129.0,605.0,1,2,22,2,14893,4,91,14747,48,93,914,3
17,False,630,148.0,606.0,2,6,24,5,10397,8,34,13930,11,41,758,3
14,False,1947,381.0,2411.0,1,3,3,4,12478,30,22,14570,26,85,2308,10
18,False,1410,315.0,2409.0,2,4,29,5,12173,9,2,13796,4,91,2225,10
19,False,2230,222.0,1565.0,2,5,1,7,10821,18,35,14843,37,3,212,7
19,False,1943,133.0,787.0,1,1,26,3,13204,7,33,10821,18,35,2156,4
7,False,1936,147.0,874.0,2,6,2,4,10397,8,34,14683,42,74,2103,4
16,False,1200,120.0,483.0,3,7,14,4,11066,33,44,12478,30,22,1400,2
17,False,836,69.0,158.0,2,4,28,4,11638,4,91,14771,4,91,945,1
18,False,540,155.0,998.0,2,5,24,2,13495,16,72,10821,18,35,915,4
3,False,1833,159.0,1068.0,1,3,13,7,15016,23,64,13303,7,33,2212,5
10,False,23,231.0,1678.0,2,6,20,1,12889,26,85,11193,15,52,714,7
18,False,1535,115.0,770.0,1,2,3,4,11292,5,82,15016,23,64,1830,4
18,False,1040,190.0,1108.0,3,7,16,6,11697,7,33,11259,42,74,1250,5
7,False,725,120.0,669.0,1,1,28,5,13342,50,45,10397,8,34,1025,3
7,False,2234,145.0,813.0,2,5,20,5,10397,8,34,10423,42,74,2359,4
17,False,950,107.0,516.0,3,7,1,5,11292,5,82,10627,32,66,1237,3
8,False,1240,74.0,229.0,1,1,19,3,11433,20,43,11193,15,52,1354,1
3,False,1530,105.0,331.0,1,3,30,3,11278,47,38,11057,31,36,1715,2
20,False,610,82.0,370.0,3,7,15,5,14107,2,81,12892,4,91,732,2
17,False,1333,65.0,152.0,1,3,25,5,11292,5,82,12012,5,82,1438,1
14,False,2158,153.0,944.0,3,7,4,1,13204,7,33,12478,30,22,31,4
16,False,1229,117.0,549.0,3,7,12,2,12953,30,22,11267,33,44,1426,3
17,False,700,147.0,696.0,1,1,26,3,14831,4,91,14747,48,93,927,3
9,False,1001,59.0,89.0,1,3,6,7,10155,42,74,11298,42,74,1100,1
12,False,1115,44.0,102.0,2,5,8,7,12173,9,2,12982,9,2,1159,1
7,False,1550,89.0,484.0,2,5,1,7,15016,23,64,10397,8,34,1819,2
4,False,1303,66.0,119.0,1,2,24,4,11057,31,36,15323,41,54,1409,1
18,False,1350,210.0,1246.0,2,5,8,7,10821,18,35,12191,42,74,1620,5
18,False,1235,195.0,1109.0,1,3,28,1,13303,7,33,11259,42,74,1450,5
7,False,1500,116.0,516.0,1,1,11,2,13931,47,38,10397,8,34,1656,3
9,False,1230,85.0,364.0,2,6,29,3,14783,23,64,11298,42,74,1355,2
20,False,941,273.0,1597.0,1,3,4,5,10721,19,13,12266,42,74,1314,7
7,False,2200,246.0,1900.0,2,4,28,4,12892,4,91,11193,15,52,506,8
20,False,800,126.0,689.0,3,7,11,1,12266,42,74,10397,8,34,1106,3
8,False,554,66.0,76.0,1,2,3,4,14633,21,63,13487,21,63,700,1
7,False,855,207.0,1276.0,2,5,30,1,13487,21,63,14107,2,81,1022,6
16,False,1251,86.0,187.0,1,3,26,6,10721,19,13,12478,30,22,1417,1
17,False,1334,105.0,516.0,3,7,6,3,11292,5,82,10627,32,66,1619,3
18,False,840,75.0,353.0,2,5,25,3,12954,4,91,13796,4,91,955,2
9,False,1009,101.0,411.0,2,6,27,1,11278,47,38,11193,15,52,1150,2
3,False,2014,165.0,1009.0,3,7,4,1,14107,2,81,14057,35,92,2259,5
14,False,2145,202.0,1182.0,2,5,2,1,12478,30,22,13495,16,72,7,5
20,False,1054,164.0,967.0,2,4,10,7,14771,4,91,11292,5,82,1438,4
18,False,1300,80.0,417.0,2,6,23,4,14831,4,91,14679,4,91,1420,2
18,False,1825,145.0,937.0,3,7,25,1,12191,42,74,13232,11,41,2050,4
18,False,2130,95.0,583.0,3,7,30,6,12889,26,85,11540,42,74,5,3
1,False,800,330.0,2588.0,1,2,15,2,14679,4,91,10721,19,13,1630,11
8,False,1935,90.0,301.0,2,5,12,4,10792,30,22,12478,30,22,2105,2
5,False,810,98.0,477.0,2,6,29,3,11267,33,44,14100,36,23,948,2
0,False,850,120.0,583.0,1,3,9,3,13930,11,41,10599,0,51,1050,3
18,False,910,65.0,181.0,2,4,21,4,14570,26,85,13796,4,91,1015,1
7,False,1647,72.0,250.0,2,5,13,5,10397,8,34,15624,7,33,1659,2
18,False,1920,175.0,957.0,2,4,8,5,11697,7,33,12191,42,74,2115,4
9,False,1328,117.0,691.0,2,4,8,5,11298,42,74,13367,11,41,1525,3
3,False,1554,224.0,1391.0,3,7,19,2,12478,30,22,11298,42,74,1838,6
17,False,1055,75.0,228.0,1,1,31,1,12899,25,65,11292,5,82,1110,1
14,False,2105,232.0,1598.0,2,6,13,1,12478,30,22,14843,37,3,57,7
14,True,645,172.0,992.0,2,4,10,7,14100,36,23,11697,7,33,937,4
5,False,904,79.0,213.0,3,7,18,1,14685,8,34,11057,31,36,1023,1
7,False,2050,184.0,1084.0,1,2,5,6,11433,20,43,14635,7,33,2354,5
7,False,855,230.0,1399.0,2,4,10,7,13487,21,63,14747,48,93,1045,6
14,False,2359,310.0,2422.0,1,1,8,6,14747,48,93,12478,30,22,809,10
17,False,1955,95.0,400.0,2,5,3,2,12892,4,91,15023,4,91,2130,2
9,False,1312,190.0,931.0,1,1,3,1,11986,20,43,11298,42,74,1522,4
16,False,1120,89.0,335.0,2,6,19,7,12953,30,22,14122,36,23,1249,2
17,False,817,190.0,1187.0,2,4,8,5,12892,4,91,13851,34,73,1327,5
14,False,1359,200.0,1069.0,1,3,11,5,12478,30,22,11697,7,33,1719,5
9,False,1905,152.0,999.0,2,4,10,7,11298,42,74,11995,31,36,2237,4
14,False,1400,128.0,641.0,2,4,19,2,12953,30,22,10994,39,37,1608,3
18,False,615,90.0,549.0,2,6,28,2,14685,8,34,10821,18,35,745,3
13,False,900,89.0,352.0,2,6,11,6,13264,35,92,14747,48,93,1029,2
20,False,825,96.0,337.0,2,5,18,3,14771,4,91,12892,4,91,1001,2
15,False,1644,176.0,986.0,2,6,24,5,11066,33,44,12266,42,74,1840,4
13,False,1124,72.0,234.0,3,7,31,7,11603,35,92,14747,48,93,1236,1
18,False,1830,95.0,397.0,1,2,16,3,12889,26,85,14893,4,91,2005,2
14,False,2010,168.0,1056.0,2,6,29,3,14027,7,33,12197,30,22,2258,5
8,False,534,86.0,258.0,1,3,14,1,10785,46,16,12953,30,22,700,2
18,False,1710,135.0,715.0,1,3,23,3,11540,42,74,12892,4,91,1825,3
3,False,1538,208.0,1119.0,1,1,21,5,11697,7,33,11298,42,74,1806,5
12,False,1630,56.0,216.0,1,1,23,7,12173,9,2,12402,9,2,1726,1
9,False,613,152.0,695.0,1,2,17,4,10980,41,54,11298,42,74,745,3
18,False,1345,145.0,957.0,1,3,31,4,13796,4,91,11292,5,82,1710,4
18,False,2000,80.0,337.0,2,6,1,3,12892,4,91,14771,4,91,2120,2
18,False,1035,180.0,1235.0,2,4,8,5,12889,26,85,12191,42,74,1535,5
18,False,1440,65.0,251.0,2,4,15,5,15016,23,64,13232,11,41,1545,2
20,False,706,97.0,542.0,1,3,10,4,10693,41,54,12264,47,38,943,3
3,False,1425,127.0,731.0,2,5,18,3,11298,42,74,10397,8,34,1732,3
3,False,1450,170.0,1055.0,2,5,26,4,12889,26,85,11298,42,74,1940,5
17,False,837,236.0,1337.0,2,5,23,1,11057,31,36,11292,5,82,1033,6
17,False,1749,116.0,651.0,2,6,6,1,13871,25,65,11433,20,43,2045,3
7,False,1731,78.0,226.0,2,5,5,4,10397,8,34,11057,31,36,1849,1
15,False,1040,75.0,282.0,2,5,31,2,11298,42,74,12896,42,74,1155,2
18,False,1000,75.0,323.0,1,1,16,7,11259,42,74,10279,42,74,1115,2
18,False,1110,70.0,223.0,1,1,8,6,12889,26,85,10800,4,91,1220,1
19,False,1010,190.0,1235.0,3,7,16,6,12892,4,91,11298,42,74,1520,5
16,False,1550,127.0,588.0,2,4,9,6,14100,36,23,12339,12,42,1757,3
19,False,645,148.0,842.0,2,4,2,6,10821,18,35,15304,7,33,913,4
20,False,1021,202.0,1346.0,3,7,28,4,12266,42,74,14908,4,91,1143,6
18,False,2130,145.0,948.0,3,7,15,5,14831,4,91,11292,5,82,55,4
17,False,906,94.0,449.0,2,6,3,5,13487,21,63,13433,32,66,1040,2
18,True,1945,55.0,148.0,2,4,4,1,10423,42,74,12191,42,74,2040,1
3,False,800,71.0,247.0,2,6,3,5,14683,42,74,11298,42,74,911,1
14,False,1805,234.0,1554.0,2,5,28,6,14843,37,3,11278,47,38,2159,7
7,False,1637,202.0,1389.0,1,2,27,7,11298,42,74,12953,30,22,2059,6
18,False,2005,130.0,861.0,1,1,30,7,12191,42,74,12339,12,42,2315,4
18,False,1340,175.0,973.0,2,4,21,4,13204,7,33,11259,42,74,1535,4
3,False,600,95.0,280.0,2,5,2,1,10721,19,13,14100,36,23,735,2
16,False,1759,123.0,500.0,1,1,12,3,11278,47,38,12339,12,42,2002,3
5,False,1541,100.0,437.0,2,6,3,5,11481,7,33,11057,31,36,1821,2
2,False,1400,178.0,1248.0,3,7,29,5,11292,5,82,10431,31,36,1858,5
15,False,1328,115.0,672.0,3,7,30,6,11298,42,74,14108,11,41,1523,3
13,False,1535,50.0,129.0,1,3,21,1,14747,48,93,14057,35,92,1625,1
7,False,1847,92.0,366.0,2,4,8,5,11252,7,33,10397,8,34,2019,2
17,False,600,142.0,695.0,2,4,12,2,10693,41,54,13487,21,63,822,3
20,False,1230,190.0,1120.0,3,7,24,7,14635,7,33,13930,11,41,1440,5
1,False,250,212.0,1533.0,1,3,9,3,11630,1,1,14747,48,93,722,7
4,False,1315,101.0,388.0,2,4,17,7,11057,31,36,11953,7,33,1456,2
20,False,1055,306.0,1874.0,1,2,20,7,11618,28,21,12441,51,88,1401,8
19,False,1056,169.0,1011.0,1,3,27,7,15304,7,33,13930,11,41,1245,5
1,False,1130,298.0,2338.0,3,7,17,7,13830,9,2,14771,4,91,1928,10
14,False,1425,185.0,942.0,1,3,4,5,10721,19,13,10693,41,54,1630,4
17,False,640,87.0,235.0,1,2,11,5,11433,20,43,13930,11,41,707,1
17,False,2020,115.0,582.0,2,5,11,3,11292,5,82,16869,32,66,2315,3
20,False,1045,119.0,550.0,1,1,22,6,14771,4,91,14057,35,92,1244,3
18,False,700,245.0,1450.0,1,2,17,4,11259,42,74,14831,4,91,905,6
18,False,1005,125.0,689.0,1,1,19,3,13495,16,72,13198,23,64,1210,3
11,False,1158,122.0,583.0,2,4,16,6,10431,31,36,11618,28,21,1400,3
3,False,1446,117.0,646.0,1,1,12,3,11057,31,36,10257,30,22,1643,3
6,False,1850,69.0,201.0,2,6,16,4,12266,42,74,11140,42,74,1959,1
6,False,1132,149.0,771.0,2,6,29,3,15412,41,54,12266,42,74,1301,4
18,False,1310,70.0,358.0,2,4,3,7,14893,4,91,10800,4,91,1420,2
16,False,1528,161.0,942.0,2,5,30,1,10693,41,54,10721,19,13,1909,4
16,False,935,140.0,746.0,1,3,31,4,10397,8,34,11618,28,21,1155,3
16,False,659,118.0,431.0,2,6,16,4,12953,30,22,14492,31,36,857,2
18,False,1355,80.0,451.0,1,1,4,2,12892,4,91,15376,2,81,1615,2
5,False,1240,72.0,191.0,3,7,25,1,13795,31,36,11057,31,36,1352,1
7,False,1845,132.0,692.0,1,1,9,7,10397,8,34,13198,23,64,1957,3
18,False,1050,135.0,798.0,2,5,11,3,11259,42,74,13930,11,41,1305,4
8,False,2253,66.0,227.0,1,2,6,7,10397,8,34,15323,41,54,2359,1
17,False,1835,58.0,190.0,3,7,3,7,14520,50,45,13487,21,63,1933,1
