crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
86391,16,6,1,17,11,3,6,3,0,1,2,18,2,4,2.0,0.0,0.0,0.0,2.0,2.0,20,6,6
185242,16,10,3,10,8,3,4,5,1,1,0,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,1,12
21437,16,2,3,17,6,3,0,1,0,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,4.0,14,2,2
132965,16,7,1,17,6,3,6,1,0,1,2,24,2,3,2.0,0.0,0.0,2.0,0.0,0.0,19,1,9
25976,16,10,3,9,6,3,4,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,15,5,2
24850,16,2,3,10,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,5,2
86741,16,2,3,15,2,3,0,1,1,0,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,5,6
153116,16,2,3,17,3,3,0,1,0,1,2,28,2,3,1.0,0.0,0.0,1.0,0.0,1.0,9,4,10
141478,4,7,3,2,6,3,6,1,0,1,2,36,1,3,1.0,0.0,0.0,1.0,0.0,0.0,10,6,10
85873,16,2,3,10,2,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,5,6
21563,16,2,3,15,2,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,4,2
185873,16,7,1,0,6,3,6,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,3.0,1,7,12
84483,15,2,3,17,15,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,5,6
65862,16,2,3,17,8,3,0,1,0,1,2,18,2,3,2.0,0.0,0.0,2.0,0.0,2.0,15,6,5
100035,16,11,5,2,6,3,5,5,1,1,2,26,1,2,0.0,0.0,0.0,0.0,0.0,1.0,12,7,7
87530,16,2,3,17,3,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,6
106635,15,7,3,0,15,3,6,1,0,1,2,18,2,1,2.0,0.0,2.0,0.0,0.0,1.0,17,2,8
106344,4,2,2,0,6,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,4,8
40411,16,2,3,15,8,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,1,3
158436,15,2,1,0,2,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,7,11
8754,15,10,4,17,8,3,4,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,1
12677,16,2,2,3,1,3,1,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,5,4,1
46777,16,2,3,10,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,4,4
79320,16,2,3,17,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,4,6
112628,4,3,3,10,8,3,6,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,7,8
33922,15,10,3,7,8,3,6,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,1.0,11,3,3
188436,16,2,1,8,8,3,0,1,0,1,2,6,2,3,1.0,0.0,0.0,1.0,0.0,1.0,2,7,12
70512,4,2,3,8,6,3,0,5,1,1,0,26,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,2,5
79117,16,2,3,0,6,3,0,1,0,1,2,27,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,3,6
79915,18,2,3,8,3,3,0,1,1,1,0,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,6,6
60391,15,2,3,0,6,4,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,3,5
44073,15,2,1,0,6,3,0,1,0,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,4.0,21,5,4
149792,15,7,1,0,8,3,6,1,0,1,2,18,2,3,3.0,0.0,0.0,1.0,2.0,0.0,18,1,10
142718,16,2,1,17,6,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,22,4,10
10965,15,7,3,0,8,3,6,1,0,1,2,5,2,3,3.0,0.0,0.0,1.0,2.0,6.0,7,2,1
59664,4,2,1,15,8,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,4,5
148221,16,2,0,10,8,3,6,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,10
128153,15,2,3,0,6,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,4,9
24487,16,2,1,15,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,4,2
103568,16,2,3,15,1,4,6,1,0,0,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,4,7
79323,16,2,3,10,2,3,0,5,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,4,6
81788,4,2,3,10,10,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,7,6
34916,15,2,3,0,8,3,0,1,0,1,2,18,3,2,0.0,0.0,0.0,0.0,0.0,2.0,10,5,3
125008,15,2,3,0,8,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,9
126577,16,2,3,10,8,3,0,1,0,1,1,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,11,4,9
16073,16,2,1,17,2,3,0,5,1,1,2,3,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,1,2
104985,15,2,3,0,8,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,6,8
87355,16,2,3,0,8,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,10,7,6
11024,16,2,3,17,8,3,0,5,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,2,1
79751,16,2,3,17,2,3,0,1,1,1,1,24,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,5,6
186514,16,10,3,17,2,3,4,1,0,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,4,12
165193,16,2,1,10,3,3,0,1,1,0,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,17,6,11
64884,15,2,3,0,6,3,6,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,4,5
53609,16,2,3,9,6,3,0,1,0,1,0,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,18,6,4
104017,4,2,3,0,12,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,8
96340,16,2,1,0,8,3,0,1,0,1,2,6,3,1,2.0,0.0,2.0,0.0,0.0,4.0,3,7,7
177437,16,7,4,17,6,3,6,1,0,1,2,18,3,4,1.0,0.0,0.0,0.0,1.0,3.0,16,6,12
125089,4,2,3,2,0,3,0,1,1,0,2,22,1,2,0.0,0.0,0.0,0.0,0.0,5.0,16,2,9
164538,16,2,2,10,3,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,3,11
76356,16,2,3,17,3,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,5,6
158522,17,11,5,9,6,3,5,5,0,1,2,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,16,3,11
138044,4,2,3,0,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,1,10
87985,16,2,3,10,6,3,0,1,1,1,2,26,3,2,0.0,0.0,0.0,0.0,0.0,3.0,14,4,7
11421,16,5,3,10,8,3,6,1,0,1,1,19,2,3,1.0,0.0,0.0,1.0,0.0,2.0,10,3,1
143012,16,2,1,17,15,3,0,1,0,1,1,6,2,2,0.0,0.0,0.0,0.0,0.0,4.0,1,7,10
70879,16,2,3,0,8,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,5
8007,4,2,3,15,8,3,0,5,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,3,1
60020,16,2,3,17,8,3,0,1,1,1,1,24,2,2,0.0,0.0,0.0,0.0,0.0,5.0,10,2,5
105953,16,2,3,17,15,3,0,5,1,1,0,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,5,8
51477,4,2,3,2,8,3,0,1,1,1,0,36,1,2,0.0,0.0,0.0,0.0,0.0,2.0,18,5,4
105751,15,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,1,8
73330,4,2,1,17,2,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,2,6
44314,16,2,3,0,10,3,0,6,1,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,3.0,10,2,4
80896,15,2,3,15,2,3,0,1,1,1,2,26,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,2,6
120297,15,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,4.0,17,4,8
49722,15,3,3,0,8,3,5,5,0,1,2,23,2,4,1.0,0.0,0.0,0.0,1.0,1.0,17,2,4
122101,15,2,3,7,10,3,0,1,0,0,2,28,3,2,0.0,0.0,0.0,0.0,0.0,1.0,12,1,9
145457,4,2,1,7,15,3,0,1,1,1,2,21,2,2,0.0,0.0,0.0,0.0,0.0,1.0,22,4,10
70209,15,2,3,0,8,3,0,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,3,5
144119,15,7,3,17,2,3,6,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,10
48893,16,2,1,10,10,3,0,1,1,1,2,21,2,2,0.0,0.0,0.0,0.0,0.0,7.0,21,7,4
88679,16,7,3,0,8,3,6,1,0,1,2,6,3,3,1.0,0.0,0.0,1.0,0.0,3.0,15,1,7
5519,15,2,3,17,2,3,0,1,0,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,6,1
1173,16,2,3,15,8,3,0,1,1,1,0,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,6,1
149320,16,2,3,10,8,3,6,5,0,1,2,19,2,4,1.0,0.0,0.0,0.0,1.0,1.0,16,2,10
97944,16,2,3,17,6,3,0,1,0,1,2,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,9,3,7
37520,15,2,3,7,0,3,0,1,0,0,2,37,3,3,1.0,0.0,0.0,1.0,0.0,1.0,16,4,3
1983,16,2,3,17,8,3,0,1,1,1,1,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,6,1
167206,4,2,1,7,15,3,6,4,1,1,2,17,3,2,0.0,0.0,0.0,0.0,0.0,1.0,18,5,11
87951,16,2,3,17,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,7
46165,4,2,3,0,8,3,0,1,0,0,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,1,4
52739,15,2,3,0,6,3,0,1,1,1,2,12,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,7,4
52568,16,2,3,15,2,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,3,4
71157,3,7,3,10,8,3,6,1,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,5
7998,16,2,1,17,6,3,0,1,1,1,1,12,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,3,1
107195,16,2,3,10,2,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,13,2,8
9230,15,2,1,17,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,6,1
59617,4,2,3,17,15,3,0,1,0,1,2,18,2,4,1.0,0.0,0.0,0.0,1.0,1.0,16,4,5
4871,16,10,1,17,2,3,4,5,0,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,6,1
113503,4,2,3,17,6,3,0,1,0,1,2,37,2,3,2.0,0.0,0.0,2.0,0.0,0.0,18,1,8
71078,16,2,3,17,6,3,0,1,1,1,1,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,3,5
166016,16,2,3,10,2,3,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,2,11
125009,16,2,3,9,2,3,0,1,0,1,0,18,2,1,1.0,0.0,1.0,0.0,0.0,1.0,11,7,9
180828,4,4,0,7,8,3,5,5,1,1,0,39,2,2,0.0,0.0,0.0,0.0,0.0,1.0,2,1,12
40323,16,7,1,10,6,3,6,1,0,1,1,19,2,3,4.0,0.0,0.0,4.0,0.0,1.0,22,6,3
39810,16,7,0,17,10,3,6,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,2,3
64394,16,2,3,9,6,3,0,1,0,1,2,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,19,3,5
124455,15,2,3,10,2,3,0,1,1,1,1,5,2,2,0.0,0.0,0.0,0.0,0.0,4.0,12,6,9
9095,16,2,4,17,6,3,6,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,5,1
127194,4,2,3,17,0,3,0,1,0,1,2,9,2,3,5.0,0.0,0.0,5.0,0.0,1.0,17,4,9
37558,16,2,3,15,6,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,6.0,10,4,3
46436,16,2,1,0,6,3,0,5,0,1,2,13,2,3,4.0,0.0,0.0,4.0,0.0,1.0,2,6,4
160895,16,10,3,17,3,3,6,1,0,1,2,24,2,4,1.0,0.0,0.0,0.0,1.0,1.0,9,6,11
179745,15,2,1,0,6,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,2,12
144971,16,2,3,10,5,3,5,5,1,1,2,18,3,2,0.0,0.0,0.0,0.0,0.0,4.0,13,5,10
114326,15,2,3,15,10,3,5,5,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,6,8
162456,16,2,1,17,8,3,0,1,0,1,1,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,20,1,11
142076,16,2,0,0,6,3,0,5,0,1,2,6,2,4,1.0,0.0,0.0,0.0,1.0,2.0,19,1,10
15328,16,2,1,17,6,3,6,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,2,2
124767,15,2,3,17,2,3,0,1,1,1,1,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,9
99619,15,2,3,10,6,3,0,1,0,1,2,19,2,3,1.0,0.0,0.0,1.0,0.0,2.0,17,1,7
50251,4,2,3,10,8,3,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,5,4
147335,4,2,3,15,2,3,0,1,1,0,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,3,10
118187,16,2,3,17,8,3,0,5,1,1,1,14,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,3,8
43829,16,3,0,0,6,3,6,5,0,1,2,6,2,4,1.0,0.0,0.0,0.0,1.0,2.0,4,7,4
106049,15,2,3,15,8,3,0,1,1,1,1,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,6,8
11162,15,10,3,15,6,3,4,1,0,1,2,19,2,3,1.0,0.0,0.0,1.0,0.0,1.0,14,5,1
153969,15,2,3,10,2,3,0,1,0,1,2,8,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,2,10
18135,16,2,3,17,6,3,4,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,16,2,2
33454,15,2,3,10,8,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,3,3
94770,16,2,3,15,8,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,4,7
146011,4,2,0,10,8,3,0,1,0,1,2,22,3,2,0.0,0.0,0.0,0.0,0.0,3.0,19,5,10
6355,4,2,3,9,6,3,0,1,0,1,2,17,2,3,1.0,0.0,0.0,1.0,0.0,1.0,9,6,1
165004,15,2,3,17,6,3,0,1,0,1,2,18,2,3,2.0,0.0,0.0,2.0,0.0,2.0,8,3,11
84830,15,2,1,15,6,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,5.0,21,3,6
108285,16,2,3,17,2,3,0,5,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,5,8
137413,16,2,3,15,8,3,0,1,1,1,0,22,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,6,9
13216,16,2,3,17,6,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,1
180909,4,2,3,17,2,3,0,5,0,1,2,36,3,3,1.0,0.0,0.0,1.0,0.0,2.0,15,2,12
165277,16,2,1,17,16,3,0,1,0,1,2,6,2,4,1.0,0.0,0.0,0.0,1.0,3.0,21,1,11
53327,16,11,5,9,2,3,5,5,0,1,0,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,6,3,4
13909,16,2,3,15,2,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,4,1
156009,15,2,3,13,8,3,0,5,1,0,2,36,2,2,0.0,0.0,0.0,0.0,0.0,5.0,16,2,11
43749,16,7,3,17,2,3,6,1,1,0,1,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,5,4
168505,16,2,4,17,8,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,1,5,11
278,15,10,3,17,6,3,4,5,1,1,2,39,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,6,1
5744,15,2,3,0,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,3,1
80618,16,2,1,17,8,3,0,1,1,1,1,24,2,2,0.0,0.0,0.0,0.0,0.0,6.0,21,4,6
52691,15,2,1,2,3,3,0,1,0,1,2,37,1,3,1.0,0.0,0.0,1.0,0.0,0.0,1,6,4
7382,4,2,3,17,6,3,6,5,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,1
159724,16,2,1,10,8,3,5,5,1,1,1,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,3,11
176169,15,2,3,0,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,11,1,12
172024,16,2,4,17,6,3,0,1,0,1,2,36,2,4,2.0,0.0,0.0,0.0,2.0,1.0,17,5,11
70285,15,2,4,0,8,3,0,1,0,1,2,5,2,3,1.0,0.0,0.0,1.0,0.0,3.0,17,4,5
45875,16,10,3,9,11,3,4,1,0,1,2,38,2,3,1.0,0.0,0.0,1.0,0.0,2.0,7,2,4
156276,15,2,3,10,10,3,0,1,1,1,0,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,2,11
106593,15,11,5,10,6,3,5,5,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,7,8
62519,16,2,3,15,2,3,0,1,1,1,2,30,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,2,5
97392,15,2,3,15,10,3,0,1,0,1,1,23,2,3,2.0,0.0,0.0,2.0,0.0,1.0,17,2,7
77284,16,2,3,17,8,3,0,5,1,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,5,6
170041,16,10,3,0,8,3,6,1,0,1,2,6,2,4,1.0,0.0,0.0,0.0,1.0,1.0,12,1,11
86337,4,2,3,15,10,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,6
63755,16,2,4,17,1,3,0,1,1,1,2,26,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,5,5
96095,16,2,3,10,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,3,7
79241,15,2,3,9,10,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,14,6,6
144742,4,2,1,15,2,3,0,1,1,1,1,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,10
75570,15,2,3,17,8,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,6,6
148961,16,2,3,0,6,3,0,1,0,1,1,6,2,4,1.0,0.0,0.0,0.0,1.0,1.0,14,5,10
133222,16,2,3,10,2,3,0,1,0,1,2,19,2,4,1.0,0.0,0.0,0.0,1.0,1.0,8,2,9
119697,16,2,1,0,6,3,0,1,0,1,2,38,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,2,8
122425,16,2,1,17,2,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0,4,9
178700,16,7,3,10,8,3,6,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,2,12
180074,15,7,1,15,6,3,6,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,7,12
30036,16,7,1,9,6,3,6,1,0,1,0,39,2,4,1.0,0.0,0.0,0.0,1.0,1.0,22,2,3
47474,16,2,3,15,8,3,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,4,4
26440,4,2,3,17,8,3,6,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,2
13928,15,2,3,0,18,3,0,1,0,1,2,18,2,3,2.0,0.0,0.0,1.0,1.0,2.0,7,4,1
91022,15,2,3,0,2,3,0,1,0,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,1,7
93772,15,2,3,0,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,3,7
91825,15,2,1,17,6,3,0,1,1,1,1,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,7,7
131131,15,7,3,0,8,3,6,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,3,9
59059,15,2,3,0,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,2,5
6471,16,2,3,17,6,3,0,1,0,1,2,26,2,4,2.0,0.0,0.0,0.0,2.0,0.0,8,2,1
77282,16,2,3,17,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,5,6
123264,4,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,5,9
78335,4,2,3,17,8,4,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,5,6
116368,4,2,4,17,8,3,0,1,1,0,1,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,2,8
5920,16,10,3,10,6,3,4,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,6,1
101843,4,2,1,2,8,3,0,1,0,1,2,17,1,2,0.0,0.0,0.0,0.0,0.0,2.0,2,6,7
128736,15,2,3,0,6,3,0,1,0,1,2,18,2,4,1.0,0.0,0.0,0.0,1.0,1.0,9,5,9
69021,15,3,3,2,2,3,0,1,0,1,2,17,1,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,5
3898,15,2,3,17,11,3,0,1,0,1,2,23,2,3,1.0,0.0,0.0,1.0,0.0,2.0,7,2,1
167309,4,2,3,17,6,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,1,11
102673,16,2,3,17,8,3,0,1,1,1,2,35,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,6,7
178015,16,2,1,9,6,3,6,5,0,1,0,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,1,7,12
76036,15,2,3,17,8,3,0,5,0,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,4.0,14,6,6
55073,16,2,1,15,10,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,1,4
144819,4,2,1,2,10,3,0,1,1,1,0,26,1,2,0.0,0.0,0.0,0.0,0.0,1.0,22,1,10
78231,4,2,3,17,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,4,6
42378,15,2,3,9,8,3,0,1,0,1,1,18,2,1,1.0,0.0,1.0,0.0,0.0,1.0,17,2,4
130480,16,2,1,17,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,8.0,20,1,9
27736,15,2,3,0,2,3,0,1,0,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,5,2
88964,15,2,3,0,8,3,5,5,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,5.0,18,4,7
154291,16,11,1,17,6,3,5,5,0,1,2,36,2,3,2.0,0.0,0.0,1.0,1.0,1.0,21,7,10
99386,16,2,0,2,8,4,0,2,0,1,2,26,1,2,0.0,0.0,0.0,0.0,0.0,1.0,23,3,7
150033,16,5,3,10,8,3,6,1,1,0,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,10,5,10
55187,15,7,3,0,6,3,6,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,9,2,4
179430,4,2,1,9,8,3,0,1,0,0,0,18,3,4,2.0,0.0,0.0,0.0,2.0,1.0,22,6,12
111671,16,2,3,0,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,8
148803,15,2,4,0,6,3,0,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,1,10
187094,4,2,3,17,8,3,0,1,0,1,2,24,2,1,1.0,0.0,1.0,0.0,0.0,2.0,12,5,12
180828,16,4,0,0,10,3,0,1,0,1,1,6,2,2,0.0,0.0,0.0,0.0,0.0,3.0,2,1,12
103378,16,2,3,0,8,3,0,1,0,1,2,6,2,3,2.0,0.0,0.0,1.0,1.0,2.0,7,3,7
137048,16,2,3,17,2,3,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,9
122033,16,2,3,10,15,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,4.0,11,7,9
162288,16,2,3,0,6,3,0,1,1,1,1,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,9,7,11
50121,16,11,5,17,6,3,5,5,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,2,4
161287,16,7,1,17,3,3,6,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,1,11
65257,16,7,1,10,2,3,6,1,0,1,2,17,2,3,5.0,0.0,0.0,5.0,0.0,0.0,2,3,5
13894,16,6,1,10,1,3,6,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,22,3,1
106851,15,2,3,0,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,5.0,10,3,8
51075,16,2,3,10,6,3,6,1,0,1,2,17,2,4,1.0,0.0,0.0,0.0,1.0,1.0,13,5,4
43640,16,7,3,15,2,3,6,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,3,4
172454,4,3,4,17,8,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,5,4,12
82484,4,2,3,17,19,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,3,6
109259,16,2,3,10,8,3,5,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,5,8
